,gene,result,rank,azimuth
3329,MED12,0,0.568181818,0.4666572468
3330,MED12,0,0.555194805,0.4666572468
3332,MED12,1,0.971861472,0.6885968591
3333,MED12,1,0.96969697,0.6885968591
3335,MED12,0,0.728354978,0.3927212203
3336,MED12,0,0.482683983,0.3927212203
3342,MED12,1,0.856060606,0.5941723468
3343,MED12,0,0.772727273,0.5941723468
3368,MED12,1,0.997835498,0.6901873381
3369,MED12,1,0.956709957,0.6901873381
3376,MED12,0,0.286796537,0.508498777
3377,MED12,0,0.275974026,0.508498777
3389,MED12,0,0.241341991,0.5047977231
3390,MED12,0,0.211038961,0.5047977231
3394,MED12,0,0.016233766,0.162558365
3395,MED12,0,0.006493506,0.162558365
3397,MED12,0,0.401515152,0.5768543802
3398,MED12,0,0.372294372,0.5768543802
3402,MED12,0,0.493506494,0.5391612002
3403,MED12,0,0.441558442,0.5391612002
3409,MED12,0,0.153679654,0.2946165604
3410,MED12,0,0.178571429,0.2946165604
3412,MED12,0,0.371212121,0.5426024826
3413,MED12,0,0.408008658,0.5426024826
3416,MED12,0,0.362554113,0.4660894959
3417,MED12,0,0.312770563,0.4660894959
3424,MED12,1,0.901515152,0.4859352147
3425,MED12,1,0.864718615,0.4859352147
3427,MED12,0,0.4004329,0.434253858
3428,MED12,0,0.344155844,0.434253858
3430,MED12,1,0.8495671,0.4473323506
3431,MED12,0,0.770562771,0.4473323506
3433,MED12,0,0.390692641,0.3377510963
3434,MED12,0,0.406926407,0.3377510963
3435,MED12,0,0.100649351,0.494133832
3436,MED12,0,0.08982684,0.494133832
3438,MED12,0,0.137445887,0.2509622955
3439,MED12,0,0.148268398,0.2509622955
3442,MED12,0,0.182900433,0.3469740001
3443,MED12,0,0.128787879,0.3469740001
3445,MED12,0,0.553030303,0.4702958832
3446,MED12,0,0.588744589,0.4702958832
3448,MED12,1,0.917748918,0.6049965105
3449,MED12,1,0.884199134,0.6049965105
3452,MED12,0,0.707792208,0.6543505339
3453,MED12,1,0.816017316,0.6543505339
3458,MED12,0,0.741341991,0.6474710809
3459,MED12,0,0.773809524,0.6474710809
3466,MED12,0,0.018398268,0.1602948102
3467,MED12,0,0.036796537,0.1602948102
3470,MED12,0,0.427489177,0.5161881195
3471,MED12,0,0.45021645,0.5161881195
3473,MED12,0,0.693722944,0.5624456254
3474,MED12,0,0.74025974,0.5624456254
3484,MED12,0,0.787878788,0.6408923704
3485,MED12,1,0.861471861,0.6408923704
3486,MED12,0,0.727272727,0.5608507851
3487,MED12,0,0.597402597,0.5608507851
3488,MED12,0,0.310606061,0.4197782468
3489,MED12,0,0.30952381,0.4197782468
3493,MED12,0,0.569264069,0.5138378574
3494,MED12,0,0.735930736,0.5138378574
3499,MED12,0,0.713203463,0.5245761646
3500,MED12,0,0.785714286,0.5245761646
3501,MED12,1,0.916666667,0.6392455858
3502,MED12,1,0.917748918,0.6392455858
3505,MED12,1,0.835497835,0.462660633
3506,MED12,1,0.840909091,0.462660633
3511,MED12,0,0.484848485,0.5332193222
3512,MED12,0,0.528138528,0.5332193222
3523,MED12,0,0.695887446,0.518425866
3524,MED12,0,0.680735931,0.518425866
3527,MED12,0,0.413419913,0.4421936478
3528,MED12,0,0.566017316,0.4421936478
3561,MED12,0,0.38961039,0.5180900435
3562,MED12,0,0.481601732,0.5180900435
3574,MED12,0,0.720779221,0.50326732
3575,MED12,0,0.752164502,0.50326732
3579,MED12,0,0.510822511,0.5459162621
3580,MED12,0,0.443722944,0.5459162621
3581,MED12,0,0.646103896,0.6172890724
3582,MED12,0,0.58982684,0.6172890724
3587,MED12,0,0.425324675,0.4348631467
3588,MED12,0,0.354978355,0.4348631467
3596,MED12,0,0.564935065,0.5799922365
3597,MED12,0,0.462121212,0.5799922365
3599,MED12,0,0.178571429,0.3336770191
3600,MED12,0,0.161255411,0.3336770191
3605,MED12,0,0.403679654,0.449200895
3606,MED12,0,0.38961039,0.449200895
3609,MED12,1,0.911255411,0.6703322307
3610,MED12,1,0.933982684,0.6703322307
3611,MED12,0,0.269480519,0.4849852423
3612,MED12,0,0.292207792,0.4849852423
3621,MED12,0,0.645021645,0.4622704511
3622,MED12,0,0.602813853,0.4622704511
3625,MED12,0,0.598484848,0.4833024088
3626,MED12,0,0.563852814,0.4833024088
3627,MED12,0,0.395021645,0.6018377446
3628,MED12,0,0.386363636,0.6018377446
3633,MED12,0,0.529220779,0.5561191287
3634,MED12,1,0.826839827,0.5561191287
3644,MED12,0,0.748917749,0.6711352671
3645,MED12,0,0.694805195,0.6711352671
3646,MED12,0,0.775974026,0.7476824748
3647,MED12,0,0.695887446,0.7476824748
3654,MED12,0,0.244588745,0.2578833989
3655,MED12,0,0.3495671,0.2578833989
3659,MED12,0,0.33982684,0.4335930478
3660,MED12,0,0.311688312,0.4335930478
3666,MED12,0,0.491341991,0.579522609
3667,MED12,0,0.444805195,0.579522609
3675,MED12,0,0.143939394,0.4382372875
3676,MED12,0,0.12012987,0.4382372875
3681,MED12,0,0.293290043,0.3704277298
3682,MED12,0,0.538961039,0.3704277298
3683,MED12,0,0.202380952,0.329370144
3684,MED12,0,0.283549784,0.329370144
3687,MED12,1,0.818181818,0.5960524162
3688,MED12,0,0.751082251,0.5960524162
3693,MED12,0,0.412337662,0.5432881425
3694,MED12,0,0.432900433,0.5432881425
3697,MED12,0,0.343073593,0.2520283522
3698,MED12,0,0.33008658,0.2520283522
3701,MED12,0,0.319264069,0.4795266401
3702,MED12,0,0.277056277,0.4795266401
3704,MED12,0,0.722943723,0.6491103431
3705,MED12,0,0.66991342,0.6491103431
3712,MED12,1,0.813852814,0.5676881525
3713,MED12,0,0.683982684,0.5676881525
3719,MED12,0,0.772727273,0.7095372679
3720,MED12,0,0.769480519,0.7095372679
3722,MED12,0,0.665584416,0.4830642524
3723,MED12,0,0.422077922,0.4830642524
3727,MED12,0,0.482683983,0.4669157229
3728,MED12,0,0.541125541,0.4669157229
3739,MED12,0,0.353896104,0.3060985035
3740,MED12,0,0.281385281,0.3060985035
3742,MED12,0,0.692640693,0.5607702626
3743,MED12,0,0.746753247,0.5607702626
3747,MED12,0,0.385281385,0.3616058209
3748,MED12,0,0.365800866,0.3616058209
3764,MED12,0,0.012987013,0.1694291581
3765,MED12,0,0.077922078,0.1694291581
3766,MED12,0,0.138528139,0.5317720261
3767,MED12,0,0.085497835,0.5317720261
3777,MED12,0,0.715367965,0.6665135107
3778,MED12,0,0.755411255,0.6665135107
3780,MED12,1,0.914502165,0.6112223472
3781,MED12,0,0.79978355,0.6112223472
3783,MED12,0,0.382034632,0.3694396633
3784,MED12,0,0.399350649,0.3694396633
3786,MED12,0,0.45995671,0.5602588984
3787,MED12,0,0.637445887,0.5602588984
3788,MED12,0,0.266233766,0.2197018147
3789,MED12,0,0.218614719,0.2197018147
3795,MED12,0,0.70021645,0.5719498847
3796,MED12,0,0.654761905,0.5719498847
3801,MED12,1,0.988095238,0.6678229745
3802,MED12,1,0.984848485,0.6678229745
3805,MED12,0,0.363636364,0.5458286738
3806,MED12,0,0.301948052,0.5458286738
3810,MED12,1,0.884199134,0.563491522
3811,MED12,1,0.866883117,0.563491522
3818,MED12,0,0.747835498,0.4687923689
3819,MED12,1,0.843073593,0.4687923689
3820,MED12,0,0.532467532,0.5425233225
3821,MED12,0,0.506493506,0.5425233225
3822,MED12,0,0.027056277,0.1024245927
3823,MED12,0,0.024891775,0.1024245927
3827,MED12,0,0.449134199,0.4859944803
3828,MED12,0,0.366883117,0.4859944803
3840,MED12,0,0.388528139,0.5158353909
3841,MED12,0,0.364718615,0.5158353909
3853,MED12,0,0.718614719,0.7292605539
3854,MED12,0,0.75,0.7292605539
3857,MED12,1,0.941558442,0.6443652692
3858,MED12,1,1,0.6443652692
3863,MED12,0,0.739177489,0.6445314852
3864,MED12,0,0.689393939,0.6445314852
3874,MED12,0,0.751082251,0.6142670166
3875,MED12,0,0.665584416,0.6142670166
3882,MED12,0,0.193722944,0.6052973843
3883,MED12,0,0.198051948,0.6052973843
3884,MED12,0,0.323593074,0.2663231697
3885,MED12,0,0.230519481,0.2663231697
3886,MED12,0,0.17965368,0.2768409636
3887,MED12,0,0.142857143,0.2768409636
3890,MED12,1,0.859307359,0.6246431487
3891,MED12,1,0.896103896,0.6246431487
3892,MED12,0,0.541125541,0.580425339
3893,MED12,0,0.498917749,0.580425339
3895,MED12,1,0.826839827,0.6330431308
3896,MED12,1,0.838744589,0.6330431308
3899,MED12,0,0.111471861,0.1000281792
3900,MED12,0,0.067099567,0.1000281792
3904,MED12,0,0.128787879,0.1571683287
3905,MED12,0,0.071428571,0.1571683287
3911,MED12,0,0.077922078,0.3991310793
3912,MED12,0,0.076839827,0.3991310793
3914,MED12,0,0.159090909,0.3365116744
3915,MED12,0,0.175324675,0.3365116744
3922,MED12,1,0.845238095,0.6043239985
3923,MED12,0,0.781385281,0.6043239985
3928,MED12,0,0.073593074,0.3392203452
3929,MED12,0,0.066017316,0.3392203452
3933,MED12,0,0.53030303,0.4727677856
3934,MED12,0,0.491341991,0.4727677856
3935,MED12,0,0.778138528,0.6886091545
3936,MED12,0,0.760822511,0.6886091545
3947,MED12,1,0.869047619,0.6379670411
3948,MED12,1,0.857142857,0.6379670411
3949,MED12,1,0.88961039,0.6474967335
3950,MED12,1,0.905844156,0.6474967335
3953,MED12,0,0.246753247,0.539448309
3954,MED12,0,0.188311688,0.539448309
3959,MED12,0,0.590909091,0.5703755672
3960,MED12,0,0.663419913,0.5703755672
3962,MED12,0,0.369047619,0.3273210935
3963,MED12,0,0.325757576,0.3273210935
3965,MED12,0,0.567099567,0.6485651178
3966,MED12,0,0.554112554,0.6485651178
3970,MED12,0,0.643939394,0.5009271635
3971,MED12,0,0.614718615,0.5009271635
3972,MED12,0,0.113636364,0.5074641928
3973,MED12,0,0.137445887,0.5074641928
3975,MED12,0,0.512987013,0.5401891448
3976,MED12,0,0.284632035,0.5401891448
3978,MED12,0,0.537878788,0.4821480668
3979,MED12,0,0.503246753,0.4821480668
3980,MED12,0,0.25,0.4727310916
3981,MED12,0,0.208874459,0.4727310916
3988,MED12,0,0.423160173,0.5216013758
3989,MED12,0,0.402597403,0.5216013758
3997,MED12,1,0.95995671,0.630401011
3998,MED12,1,0.913419913,0.630401011
3999,MED12,0,0.372294372,0.5159672382
4000,MED12,0,0.409090909,0.5159672382
4002,MED12,0,0.326839827,0.3792188743
4003,MED12,0,0.297619048,0.3792188743
4004,MED12,0,0.313852814,0.5574644127
4005,MED12,0,0.306277056,0.5574644127
4006,MED12,0,0.420995671,0.4558428815
4007,MED12,0,0.308441558,0.4558428815
4008,MED12,1,0.928571429,0.7030076526
4009,MED12,1,0.988095238,0.7030076526
4011,MED12,0,0.439393939,0.5591751202
4012,MED12,0,0.542207792,0.5591751202
4023,MED12,1,0.954545455,0.6580767921
4024,MED12,1,0.930735931,0.6580767921
4026,MED12,1,0.891774892,0.7345312412
4027,MED12,1,0.834415584,0.7345312412
4032,MED12,1,0.989177489,0.7234394023
4033,MED12,1,0.971861472,0.7234394023
4043,MED12,0,0.239177489,0.3145978321
4044,MED12,0,0.220779221,0.3145978321
4050,MED12,0,0.583333333,0.6605802674
4051,MED12,0,0.562770563,0.6605802674
4053,MED12,0,0.546536797,0.4982147744
4054,MED12,0,0.532467532,0.4982147744
4065,MED12,0,0.149350649,0.4092439051
4066,MED12,0,0.108225108,0.4092439051
4067,MED12,0,0.524891775,0.4627623868
4068,MED12,0,0.519480519,0.4627623868
4071,MED12,1,0.871212121,0.6810075389
4072,MED12,1,0.862554113,0.6810075389
4078,MED12,0,0.430735931,0.3905040569
4079,MED12,0,0.384199134,0.3905040569
4087,MED12,0,0.187229437,0.3028548964
4088,MED12,0,0.168831169,0.3028548964
4091,MED12,0,0.205627706,0.1912884858
4092,MED12,0,0.166666667,0.1912884858
4093,MED12,0,0.664502165,0.611100943
4094,MED12,0,0.572510823,0.611100943
4098,MED12,0,0.784632035,0.4594099378
4099,MED12,1,0.892857143,0.4594099378
4105,MED12,0,0.396103896,0.4433887121
4106,MED12,0,0.371212121,0.4433887121
4112,MED12,0,0.542207792,0.5575676165
4113,MED12,0,0.508658009,0.5575676165
4114,MED12,1,0.899350649,0.5492149007
4115,MED12,1,0.887445887,0.5492149007
4127,MED12,1,0.874458874,0.697937462
4128,MED12,1,0.875541126,0.697937462
4129,MED12,0,0.495670996,0.487069203
4130,MED12,0,0.488095238,0.487069203
4131,MED12,0,0.576839827,0.5956519926
4132,MED12,0,0.556277056,0.5956519926
4134,MED12,0,0.607142857,0.6658492535
4135,MED12,0,0.58008658,0.6658492535
4141,MED12,0,0.735930736,0.6000034662
4142,MED12,0,0.70995671,0.6000034662
4145,MED12,1,0.902597403,0.6585195877
4146,MED12,1,0.906926407,0.6585195877
4149,MED12,0,0.180735931,0.1654839344
4150,MED12,0,0.186147186,0.1654839344
4152,MED12,0,0.573593074,0.5789277303
4153,MED12,0,0.55952381,0.5789277303
4163,MED12,1,0.976190476,0.7104107442
4164,MED12,1,0.939393939,0.7104107442
4165,MED12,1,0.808441558,0.5494722648
4166,MED12,0,0.748917749,0.5494722648
4184,MED12,0,0.361471861,0.4587838781
4185,MED12,0,0.455627706,0.4587838781
4196,MED12,0,0.548701299,0.4929324438
4197,MED12,0,0.425324675,0.4929324438
4199,MED12,0,0.642857143,0.4428628305
4200,MED12,0,0.718614719,0.4428628305
4201,MED12,0,0.075757576,0.3688316359
4202,MED12,0,0.028138528,0.3688316359
4203,MED12,0,0.13961039,0.2964615174
4204,MED12,0,0.167748918,0.2964615174
4222,MED12,0,0.614718615,0.5418170224
4223,MED12,0,0.62012987,0.5418170224
4225,MED12,0,0.584415584,0.3952453944
4226,MED12,0,0.442640693,0.3952453944
4228,MED12,0,0.199134199,0.5142129458
4229,MED12,0,0.205627706,0.5142129458
4232,MED12,1,0.957792208,0.7672209155
4233,MED12,1,0.938311688,0.7672209155
4236,MED12,1,0.804112554,0.5972745048
4237,MED12,1,0.83982684,0.5972745048
4240,MED12,0,0.58982684,0.5958464321
4241,MED12,0,0.564935065,0.5958464321
4242,MED12,0,0.476190476,0.4803391656
4243,MED12,0,0.471861472,0.4803391656
4249,MED12,0,0.093073593,0.6143831347
4250,MED12,0,0.125541126,0.6143831347
4252,MED12,0,0.16017316,0.3937442241
4253,MED12,0,0.111471861,0.3937442241
4255,MED12,0,0.796536797,0.5784627989
4256,MED12,1,0.817099567,0.5784627989
4262,MED12,1,0.955627706,0.7158754931
4263,MED12,1,0.920995671,0.7158754931
4277,MED12,1,0.87012987,0.6436537647
4278,MED12,1,0.91017316,0.6436537647
4284,MED12,0,0.056277056,0.1601636667
4285,MED12,0,0.072510823,0.1601636667
4295,MED12,0,0.237012987,0.4445369063
4296,MED12,0,0.24025974,0.4445369063
4298,MED12,0,0.282467532,0.5138409697
4299,MED12,0,0.353896104,0.5138409697
4304,MED12,0,0.36038961,0.4373827093
4305,MED12,0,0.405844156,0.4373827093
4318,MED12,1,0.904761905,0.6156405524
4319,MED12,1,0.954545455,0.6156405524
4326,MED12,1,1,0.6927882437
4327,MED12,1,0.981601732,0.6927882437
4332,MED12,1,0.897186147,0.6610347975
4333,MED12,1,0.911255411,0.6610347975
4336,MED12,0,0.563852814,0.3573416863
4337,MED12,0,0.50974026,0.3573416863
4342,MED12,1,0.965367965,0.6734362
4343,MED12,1,0.931818182,0.6734362
4348,MED12,0,0.600649351,0.6909064684
4349,MED12,0,0.583333333,0.6909064684
4351,MED12,0,0.782467532,0.7033271158
4352,MED12,0,0.630952381,0.7033271158
4353,MED12,0,0.329004329,0.3773289427
4354,MED12,0,0.32034632,0.3773289427
4357,MED12,0,0.628787879,0.5880762101
4358,MED12,0,0.515151515,0.5880762101
4359,MED12,0,0.155844156,0.2471671325
4360,MED12,0,0.084415584,0.2471671325
4361,MED12,0,0.306277056,0.3172855916
4362,MED12,0,0.304112554,0.3172855916
4368,MED12,0,0.662337662,0.5725816511
4369,MED12,1,0.827922078,0.5725816511
4378,MED12,0,0.63961039,0.7140641274
4379,MED12,0,0.601731602,0.7140641274
4382,MED12,0,0.126623377,0.5105220537
4383,MED12,0,0.204545455,0.5105220537
4384,MED12,1,0.82034632,0.5775112398
4385,MED12,1,0.8495671,0.5775112398
4386,MED12,0,0.561688312,0.6290805779
4387,MED12,0,0.622294372,0.6290805779
4388,MED12,1,0.854978355,0.6360566393
4389,MED12,1,0.915584416,0.6360566393
4397,MED12,0,0.054112554,0.1628132912
4398,MED12,0,0.050865801,0.1628132912
4402,MED12,0,0.041125541,0.1149292068
4403,MED12,0,0.025974026,0.1149292068
4405,MED12,0,0.708874459,0.5915353657
4406,MED12,0,0.674242424,0.5915353657
4407,MED12,0,0.141774892,0.3782210635
4408,MED12,0,0.098484848,0.3782210635
4409,MED12,0,0.683982684,0.5269471743
4410,MED12,0,0.596320346,0.5269471743
4412,MED12,0,0.462121212,0.5602291458
4413,MED12,0,0.458874459,0.5602291458
4414,MED12,0,0.658008658,0.3985770643
4415,MED12,0,0.675324675,0.3985770643
4424,MED12,1,0.827922078,0.5390472859
4425,MED12,1,0.895021645,0.5390472859
4427,MED12,0,0.794372294,0.7314430411
4428,MED12,1,0.813852814,0.7314430411
4432,MED12,0,0.691558442,0.5065008173
4433,MED12,0,0.71969697,0.5065008173
4434,MED12,0,0.485930736,0.4905155238
4435,MED12,0,0.388528139,0.4905155238
4436,MED12,0,0.035714286,0.3913635388
4437,MED12,0,0.114718615,0.3913635388
4438,MED12,0,0.002164502,0.3364383991
4439,MED12,0,0.00974026,0.3364383991
4444,MED12,0,0.337662338,0.3328061936
4445,MED12,0,0.318181818,0.3328061936
4462,MED12,0,0.324675325,0.4101222165
4463,MED12,0,0.278138528,0.4101222165
4466,MED12,0,0.668831169,0.5162794403
4467,MED12,0,0.708874459,0.5162794403
4468,MED12,0,0.392857143,0.5095573057
4469,MED12,0,0.347402597,0.5095573057
4476,MED12,0,0.615800866,0.6716348423
4477,MED12,0,0.495670996,0.6716348423
4478,MED12,0,0.659090909,0.5911145016
4479,MED12,0,0.585497835,0.5911145016
4480,MED12,0,0.37987013,0.560914043
4481,MED12,0,0.401515152,0.560914043
4493,MED12,0,0.414502165,0.4640567954
4494,MED12,0,0.387445887,0.4640567954
4495,MED12,0,0.733766234,0.6550758596
4496,MED12,0,0.641774892,0.6550758596
4500,MED12,0,0.468614719,0.6231338353
4501,MED12,0,0.512987013,0.6231338353
4502,MED12,0,0.095238095,0.3106344618
4503,MED12,0,0.138528139,0.3106344618
4518,MED12,0,0.521645022,0.5180193853
4519,MED12,0,0.659090909,0.5180193853
4522,MED12,0,0.195887446,0.5019430017
4523,MED12,0,0.252164502,0.5019430017
4532,MED12,0,0.562770563,0.5532599467
4533,MED12,0,0.448051948,0.5532599467
4542,MED12,0,0.404761905,0.4377298221
4543,MED12,0,0.272727273,0.4377298221
4560,MED12,0,0.025974026,0.0956853824
4561,MED12,0,0.162337662,0.0956853824
4565,MED12,1,0.964285714,0.4908257863
4566,MED12,1,0.963203463,0.4908257863
4572,MED12,0,0.441558442,0.4844187302
4573,MED12,0,0.423160173,0.4844187302
4576,MED12,1,0.883116883,0.6843248542
4577,MED12,1,0.91991342,0.6843248542
4581,MED12,0,0.764069264,0.6022966503
4582,MED12,1,0.841991342,0.6022966503
4584,MED12,0,0.502164502,0.4306200806
4585,MED12,0,0.417748918,0.4306200806
4588,MED12,0,0.224025974,0.374233194
4589,MED12,0,0.239177489,0.374233194
4603,MED12,1,0.995670996,0.6547343437
4604,MED12,1,0.970779221,0.6547343437
4607,MED12,1,0.984848485,0.7266640689
4608,MED12,1,0.951298701,0.7266640689
4609,MED12,0,0.711038961,0.4642704912
4610,MED12,0,0.737012987,0.4642704912
4622,MED12,0,0.66017316,0.5385123777
4623,MED12,0,0.608225108,0.5385123777
4645,MED12,0,0.70995671,0.6111565256
4646,MED12,0,0.716450216,0.6111565256
4647,MED12,0,0.41991342,0.6301375662
4648,MED12,0,0.44047619,0.6301375662
4664,MED12,0,0.627705628,0.5746944681
4665,MED12,0,0.574675325,0.5746944681
4666,MED12,1,0.887445887,0.6142960227
4667,MED12,0,0.779220779,0.6142960227
4668,MED12,1,0.807359307,0.607118566
4669,MED12,1,0.836580087,0.607118566
4672,MED12,0,0.456709957,0.5476675856
4673,MED12,0,0.520562771,0.5476675856
4682,MED12,0,0.119047619,0.3705481114
4683,MED12,0,0.130952381,0.3705481114
4695,MED12,0,0.33008658,0.3859968937
4696,MED12,0,0.25974026,0.3859968937
4698,MED12,0,0.068181818,0.3950650244
4699,MED12,0,0.018398268,0.3950650244
4711,MED12,0,0.555194805,0.6713940726
4712,MED12,0,0.577922078,0.6713940726
4717,MED12,0,0.270562771,0.3165704755
4718,MED12,0,0.337662338,0.3165704755
4719,MED12,0,0.132034632,0.5249097931
4720,MED12,0,0.260822511,0.5249097931
4725,MED12,0,0.508658009,0.6595213283
4726,MED12,0,0.531385281,0.6595213283
4733,MED12,0,0.444805195,0.7027477741
4734,MED12,0,0.502164502,0.7027477741
4740,MED12,0,0.278138528,0.5639890005
4741,MED12,0,0.286796537,0.5639890005
4743,MED12,0,0.470779221,0.5569992448
4744,MED12,0,0.656926407,0.5569992448
4745,MED12,0,0.663419913,0.5027458585
4746,MED12,0,0.582251082,0.5027458585
4750,MED12,1,0.822510823,0.7319097082
4751,MED12,1,0.874458874,0.7319097082
4754,MED12,0,0.768398268,0.6704868711
4755,MED12,0,0.713203463,0.6704868711
4757,MED12,0,0.11038961,0.4061712297
4758,MED12,0,0.187229437,0.4061712297
4762,MED12,0,0.019480519,0.3645334982
4763,MED12,0,0.002164502,0.3645334982
4772,MED12,0,0.267316017,0.4509462974
4773,MED12,0,0.268398268,0.4509462974
4775,MED12,0,0.724025974,0.5585146895
4776,MED12,0,0.687229437,0.5585146895
4779,MED12,1,0.814935065,0.6225093446
4780,MED12,0,0.765151515,0.6225093446
4782,MED12,0,0.158008658,0.4319062187
4783,MED12,0,0.134199134,0.4319062187
4784,MED12,1,0.974025974,0.7781836536
4785,MED12,1,0.979437229,0.7781836536
4789,MED12,0,0.050865801,0.180110189
4790,MED12,0,0.097402597,0.180110189
4794,MED12,0,0.781385281,0.646236015
4795,MED12,0,0.712121212,0.646236015
4796,MED12,1,0.898268398,0.7881267793
4797,MED12,1,0.941558442,0.7881267793
4798,MED12,0,0.228354978,0.2872136703
4799,MED12,0,0.251082251,0.2872136703
4801,MED12,0,0.010822511,0.0504366414
4802,MED12,0,0.005411255,0.0504366414
4805,MED12,0,0.503246753,0.5517895366
4806,MED12,0,0.693722944,0.5517895366
4821,MED12,0,0.115800866,0.1852454153
4822,MED12,0,0.047619048,0.1852454153
4823,MED12,0,0.712121212,0.7394560407
4824,MED12,0,0.706709957,0.7394560407
4825,MED12,1,0.806277056,0.5045816201
4826,MED12,0,0.756493506,0.5045816201
4829,MED12,0,0.422077922,0.4397726757
4830,MED12,0,0.382034632,0.4397726757
4835,MED12,0,0.496753247,0.4056638668
4836,MED12,0,0.426406926,0.4056638668
4838,MED12,0,0.140692641,0.2710953775
4839,MED12,0,0.124458874,0.2710953775
4850,MED12,0,0.505411255,0.499280576
4851,MED12,0,0.492424242,0.499280576
4855,MED12,0,0.117965368,0.2471165616
4856,MED12,0,0.115800866,0.2471165616
4857,MED12,0,0.231601732,0.3646911077
4858,MED12,0,0.238095238,0.3646911077
4859,MED12,1,0.977272727,0.5583512993
4860,MED12,1,0.976190476,0.5583512993
4863,MED12,0,0.085497835,0.2642080534
4864,MED12,0,0.069264069,0.2642080534
4870,MED12,1,0.915584416,0.4957366013
4871,MED12,1,0.977272727,0.4957366013
4875,MED12,0,0.365800866,0.475705389
4876,MED12,0,0.403679654,0.475705389
4882,MED12,0,0.431818182,0.466573424
4883,MED12,0,0.470779221,0.466573424
4884,MED12,0,0.347402597,0.3883845393
4885,MED12,0,0.393939394,0.3883845393
4886,MED12,0,0.145021645,0.6014879115
4887,MED12,0,0.133116883,0.6014879115
4892,MED12,0,0.086580087,0.0329324621
4893,MED12,0,0.122294372,0.0329324621
