Target gene,Percent.Peptide,Amino.Acid.Cut.position,score_drug_gene_rank,score_drug_gene_threshold,predictions,A_18,C_20,C_24,G_18,G_24,G_28,T_22,T_23,T_24,AC_21,GA_24,GG_20,TG_23,TT_21,TT_23,GGG_26,TGG_25,TTC_22,TTG_24,TTT_22,GTGG_24,TGGG_25,TTTG_23,GC_Count,A_Count,G_Count
CD15,23.77,126,0.652014652,0,0.6561300395,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,11
CD15,77.74,412,0.391941392,0,0.5023422045,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,11
MED12,59.16,1288,0.017316017,0,0.4337971834,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,8
MED12,59.16,1288,0.061688312,0,0.4337971834,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,8
TADA1,25.67,86,0.348623853,0,0.4801114881,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,6,8
MED12,82.13,1788,0.288961039,0,0.3739903465,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18,1,10
MED12,82.13,1788,0.253246753,0,0.3739903465,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18,1,10
CD13,71.98,696,0.014285714,0,0.2837738379,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,4,11
MED12,95.5,2079,0.079004329,0,0.140982113,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,19,2,11
MED12,95.5,2079,0.109307359,0,0.140982113,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,19,2,11
MED12,94.12,2049,0.103896104,0,0.2688295943,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,11
MED12,94.12,2049,0.048701299,0,0.2688295943,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,11
NF2,40,238,0.569506726,0,0.4979863294,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,20,3,13
CD43,55.7,220,0.405797101,0,0.5689045775,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,10
CD45,62.04,701,0.732851986,0,0.5305546229,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19,8,12
TADA1,50.45,169,0.788990826,0,0.7117241245,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,7,12
NF1,29.87,848,0.59375,0,0.5890605489,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,6,8
TADA1,25.37,85,0.229357798,0,0.2943380131,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,2,13
TADA1,71.64,240,0.697247706,0,0.6187627915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,10
NF2,74.12,441,0.358744395,0,0.5630093173,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,17,7,13
CD43,10.38,41,0.847826087,1,0.641993475,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,5,11
CD5,80.57,398,0.543933054,0,0.3628702281,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,10
MED12,11.21,244,0.104978355,0,0.2832558611,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14,7,9
MED12,11.21,244,0.106060606,0,0.2832558611,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14,7,9
NF1,97.36,2764,0.17798913,0,0.249418014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,11
CD5,2.63,13,0.882845188,1,0.5183910287,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,18,5,9
TADA2B,40.24,169,0.273684211,0,0.5147599305,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,12
MED12,66.7,1452,0.903679654,1,0.705640618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,14
MED12,66.7,1452,0.87987013,1,0.705640618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,14
MED12,98.35,2141,0.001082251,0,0.1215265215,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,2,11
MED12,98.35,2141,0.029220779,0,0.1215265215,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,2,11
CD5,74.29,367,0.079497908,0,0.3417675238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,2,12
TADA2B,11.19,47,0.484210526,0,0.6628456444,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,14
THY1,11.73,19,0.516129032,0,0.5215045324,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,8
MED12,33.21,723,0.866883117,1,0.6904161645,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,7,10
MED12,33.21,723,0.835497835,1,0.6904161645,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,7,10
CUL3,67.97,522,0.662337662,0,0.4648796273,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,16,2,13
THY1,48.77,79,0.14516129,0,0.5907688266,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,5,17
NF1,18.25,518,0.104619565,0,0.2042585526,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18,1,9
MED12,23.7,516,0.172077922,0,0.393036158,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,4,11
MED12,23.7,516,0.207792208,0,0.393036158,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,4,11
MED12,17.36,378,0.791125541,0,0.5368889509,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,17,2,9
MED12,17.36,378,0.810606061,1,0.5368889509,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,17,2,9
MED12,2.53,55,0.536796537,0,0.5915686323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,4,12
MED12,2.53,55,0.465367965,0,0.5915686323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,4,12
H2-K,34.42,127,0.869822485,1,0.5605145314,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,14
CD43,7.85,31,0.84057971,1,0.6034747672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,6,14
TADA2B,8.57,36,0.063157895,0,0.4316683566,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,2,10
CCDC101,84.98,249,0.255033557,0,0.2592956659,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,4,14
CD15,37.36,198,0.835164835,1,0.5747309487,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,15
CD28,26.15,57,0.797297297,0,0.6041315267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,9
CD43,44.05,174,0.695652174,0,0.6773325479,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,16,6,10
NF1,12.57,357,0.691576087,0,0.5490810261,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,7
HPRT1,77.98,170,0.328125,0,0.4709395951,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,7
CUL3,45.57,350,0.525974026,0,0.6370374224,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,10
CCDC101,44.71,131,0.322147651,0,0.4310231295,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,21,5,10
THY1,34.57,56,0.580645161,0,0.440103466,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,2,8
MED12,41.94,913,0.568181818,0,0.4666572468,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,5,8
MED12,41.94,913,0.555194805,0,0.4666572468,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16,5,8
CD15,79.25,420,0.695970696,0,0.4885175243,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,8
MED12,43.68,951,0.971861472,1,0.6885968591,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,17,2,9
MED12,43.68,951,0.96969697,1,0.6885968591,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,17,2,9
CD13,50.88,492,0.803296703,1,0.6022330236,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,8
MED12,75.24,1638,0.728354978,0,0.3927212203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,4,13
MED12,75.24,1638,0.482683983,0,0.3927212203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,4,13
NF2,32.77,195,0.780269058,0,0.7940416347,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,6,10
CD43,60.25,238,0.086956522,0,0.2403067809,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,16,3,12
CD28,16.06,35,0.918918919,1,0.8503143739,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,7,9
CD43,40.51,160,0.282608696,0,0.4880576635,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,4,14
NF1,57.31,1627,0.99048913,1,0.7174208536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,10,7
MED12,61.55,1340,0.856060606,1,0.5941723468,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,11
MED12,61.55,1340,0.772727273,0,0.5941723468,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,11
CD5,4.86,24,0.058577406,0,0.4552980436,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,10
NF1,46.64,1324,0.600543478,0,0.580018088,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,8
NF2,89.92,535,0.766816143,0,0.419701794,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,9
CD15,88.49,469,0.201465201,0,0.401827315,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,10,13
CD15,67.55,358,0.380952381,0,0.3975248317,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,19,6,14
NF1,40.01,1136,0.5625,0,0.6940702255,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,6,13
CD45,43.27,489,0.920577617,1,0.7062456483,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,9,9
CD5,18.02,89,0.9958159,1,0.7263601165,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,13
CUL3,23.31,179,0.467532468,0,0.5464038672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,12
NF1,53.47,1518,0.688858696,0,0.528734243,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,11,9
CD33,15.38,56,0.922077922,1,0.6141914435,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,9
NF2,51.76,308,0.901345291,1,0.5799195728,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,10,8
CD13,41.57,402,0.659340659,0,0.7188962512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,6,12
CD28,62.39,136,0.310810811,0,0.2930494368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4
CD33,10.71,39,0.91991342,1,0.615793567,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,10,14
CUL3,34.11,262,0.538961039,0,0.6714412579,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,11,9
TADA2B,73.33,308,0.389473684,0,0.5849421167,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,10,13
NF1,27.58,783,0.133152174,0,0.4259499985,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,8
NF1,25.4,721,0.938858696,1,0.7369223039,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,6,15
NF2,0.34,2,0.210762332,0,0.4091253466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23,4,13
TADA2B,51.67,217,0.821052632,1,0.7307539896,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,14
CD13,50.16,485,0.241758242,0,0.6608120043,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17,9,11
CD33,18.68,68,0.337662338,0,0.6038183143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,9
NF1,87.32,2479,0.388586957,0,0.4481340623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,13,10,10
MED12,59.21,1289,0.997835498,1,0.6901873381,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,8,13
MED12,59.21,1289,0.956709957,1,0.6901873381,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,8,13
CD45,79.73,901,0.357400722,0,0.397527912,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,11
CD13,26.27,254,0.264835165,0,0.2631392134,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,19,4,14
NF1,98.03,2783,0.001358696,0,0.1863206455,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,8,12
CCDC101,91.81,269,0.791946309,0,0.4872912151,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,8,12
NF2,35.46,211,0.964125561,1,0.6187205979,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,7
CD13,8.17,79,0.32967033,0,0.4719084446,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,17,5,14
MED12,83.05,1808,0.286796537,0,0.508498777,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,13
MED12,83.05,1808,0.275974026,0,0.508498777,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,13
NF1,97.78,2776,0.089673913,0,0.2004766098,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,10,10
CD5,36.44,180,0.690376569,0,0.5327727536,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,12
CD45,61.59,696,0.758122744,0,0.6203983851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,9
TADA2B,57.38,241,0.257894737,0,0.4876696876,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,14,13
NF1,63.97,1816,0.872282609,1,0.5736806511,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,6,8
CUL3,2.34,18,0.201298701,0,0.4928014306,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,11
NF1,61.89,1757,0.78125,0,0.6977182753,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,12,7
CD13,25.03,242,0.107692308,0,0.2732840427,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,18,3,13
CD13,38.06,368,0.618681319,0,0.6622177033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,15
NF1,0.18,5,0.578804348,0,0.4659722761,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,15
NF1,89.12,2530,0.066576087,0,0.2389258738,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,9
MED12,66.42,1446,0.241341991,0,0.5047977231,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,17,7,12
MED12,66.42,1446,0.211038961,0,0.5047977231,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,17,7,12
NF1,28.64,813,0.967391304,1,0.6530999104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14,7,6
CD43,2.28,9,0.891304348,1,0.7081216409,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,9,9
NF2,77.65,462,0.659192825,0,0.5282081045,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,8,13
MED12,93.57,2037,0.016233766,0,0.162558365,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,22,5,11
MED12,93.57,2037,0.006493506,0,0.162558365,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,22,5,11
CD13,4.86,47,0.124175824,0,0.3787403873,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24,4,19
MED12,85.21,1855,0.401515152,0,0.5768543802,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,7,11
MED12,85.21,1855,0.372294372,0,0.5768543802,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,7,11
CD13,51.6,499,0.510989011,0,0.5053193242,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,6,12
CD15,51.7,274,0.472527473,0,0.6273060662,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,15
CD5,1.42,7,0.606694561,0,0.4856526024,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,5,9
MED12,31.88,694,0.493506494,0,0.5391612002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,8
MED12,31.88,694,0.441558442,0,0.5391612002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,8
NF1,88.45,2511,0.210597826,0,0.401583055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,5,12
CCDC101,53.58,157,0.697986577,0,0.5372343016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,8,10
NF1,82.53,2343,0.763586957,0,0.5004331832,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,7
CD13,49.95,483,0.108791209,0,0.6903283266,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,19,7,12
THY1,2.47,4,0.532258065,0,0.5237752844,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,13
MED12,28.98,631,0.153679654,0,0.2946165604,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,8,17
MED12,28.98,631,0.178571429,0,0.2946165604,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,8,17
CD13,77.25,747,0.173626374,0,0.5372413191,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,10,10
MED12,19.66,428,0.371212121,0,0.5426024826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,12
MED12,19.66,428,0.408008658,0,0.5426024826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,12
NF2,22.69,135,0.946188341,1,0.720650179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,12
CD13,16.75,162,0.984615385,1,0.7571440641,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,4,12
MED12,74.92,1631,0.362554113,0,0.4660894959,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,8,12
MED12,74.92,1631,0.312770563,0,0.4660894959,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,8,12
TADA1,17.31,58,0.220183486,0,0.5205599825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,10,10
CD13,58.12,562,0.42967033,0,0.5132417461,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,8,12
NF2,55.8,332,0.466367713,0,0.6063467176,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,13
NF2,71.43,425,0.3632287,0,0.563319365,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,8,14
NF2,59.16,352,0.959641256,1,0.7319735456,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,15
CD13,1.24,12,0.454945055,0,0.4429733186,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,7,10
MED12,53.79,1171,0.901515152,1,0.4859352147,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,7,14
MED12,53.79,1171,0.864718615,1,0.4859352147,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,7,14
NF2,82.02,488,0.260089686,0,0.3288378578,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,17,6,13
MED12,83.28,1813,0.4004329,0,0.434253858,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,7,9
MED12,83.28,1813,0.344155844,0,0.434253858,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,7,9
CD13,4.45,43,0.465934066,0,0.4934106146,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,21,3,16
MED12,82.64,1799,0.8495671,1,0.4473323506,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20,3,12
MED12,82.64,1799,0.770562771,0,0.4473323506,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20,3,12
CCDC101,87.03,255,0.711409396,0,0.4481766423,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,21,2,12
MED12,92.19,2007,0.390692641,0,0.3377510963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,12
MED12,92.19,2007,0.406926407,0,0.3377510963,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,12
MED12,32.8,714,0.100649351,0,0.494133832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,10
MED12,32.8,714,0.08982684,0,0.494133832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,10
CD15,50.38,267,0.322344322,0,0.5812071979,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,4,13
MED12,90.22,1964,0.137445887,0,0.2509622955,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,5,14
MED12,90.22,1964,0.148268398,0,0.2509622955,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,5,14
NF1,33.18,942,0.139945652,0,0.5814690483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,9,8
CD33,8.79,32,0.904761905,1,0.6446760952,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17,7,13
MED12,93.11,2027,0.182900433,0,0.3469740001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,9
MED12,93.11,2027,0.128787879,0,0.3469740001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,9
NF1,83.59,2373,0.270380435,0,0.402125156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,8,9
MED12,71.7,1561,0.553030303,0,0.4702958832,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,5,10
MED12,71.7,1561,0.588744589,0,0.4702958832,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,5,10
CD33,71.7,261,0.5995671,0,0.4798427402,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,6,14
MED12,8.41,183,0.917748918,1,0.6049965105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,8
MED12,8.41,183,0.884199134,1,0.6049965105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,8
