,gene,result,rank,azimuth,crisprpred
2866,MED12,0,0.147186147,0.3763263563,-0.0739553586
2874,MED12,0,0.455627706,0.5763979771,0.1276179589
2875,MED12,0,0.377705628,0.5763979771,0.1276182805
2884,MED12,0,0.274891775,0.7330830674,0.1311707349
2885,MED12,0,0.262987013,0.7330830674,0.1311708885
2890,MED12,0,0.351731602,0.5626730184,0.124784168
2891,MED12,0,0.356060606,0.5626730184,0.1247842238
2895,MED12,0,0.20021645,0.4325431105,0.1464643049
2896,MED12,0,0.191558442,0.4325431105,0.1464644871
2897,MED12,1,0.926406926,0.6471454906,0.3359735209
2898,MED12,1,0.957792208,0.6471454906,0.3359736238
2904,MED12,0,0.358225108,0.4598513346,-0.1279582772
2905,MED12,0,0.358225108,0.4598513346,-0.1279581088
2911,MED12,0,0.777056277,0.4269280628,0.1236590032
2912,MED12,0,0.744588745,0.4269280628,0.1236592333
2917,MED12,1,0.893939394,0.5884771493,0.3214715625
2918,MED12,1,0.823593074,0.5884771493,0.3214715577
2920,MED12,0,0.229437229,0.3927816573,0.0285092711
2921,MED12,0,0.228354978,0.3927816573,0.0285092732
2924,MED12,0,0.335497835,0.5214717393,0.1069046868
2925,MED12,0,0.445887446,0.5214717393,0.1069049279
2927,MED12,1,0.912337662,0.7074084177,0.1682416442
2928,MED12,1,0.942640693,0.7074084177,0.1682416816
2942,MED12,0,0.433982684,0.5673458458,0.1347657494
2943,MED12,0,0.485930736,0.5673458458,0.1347660515
2945,MED12,0,0.752164502,0.6617464992,0.4140706902
2946,MED12,0,0.784632035,0.6617464992,0.4140709573
2948,MED12,1,0.843073593,0.600708852,0.3956627212
2949,MED12,1,0.859307359,0.600708852,0.3956629385
2955,MED12,1,0.982683983,0.7080485591,0.2275224033
2956,MED12,1,0.958874459,0.7080485591,0.227522631
2958,MED12,0,0.327922078,0.5512045005,0.2276159182
2959,MED12,0,0.332251082,0.5512045005,0.2276162562
2967,MED12,0,0.58008658,0.5869528245,0.1727276366
2968,MED12,0,0.54978355,0.5869528245,0.17272798
2969,MED12,1,0.978354978,0.6408784187,0.4017060624
2970,MED12,1,0.995670996,0.6408784187,0.4017060906
2972,MED12,0,0.305194805,0.5623497487,0.5795402038
2973,MED12,0,0.335497835,0.5623497487,0.5795402964
2974,MED12,1,0.92965368,0.7120404227,0.3268474111
2975,MED12,1,0.932900433,0.7120404227,0.326847567
2976,MED12,1,0.877705628,0.7676995276,0.3431893699
2977,MED12,1,0.865800866,0.7676995276,0.343189357
2985,MED12,0,0.463203463,0.5054947421,0.0832242764
2986,MED12,0,0.454545455,0.5054947421,0.083224529
2987,MED12,0,0.648268398,0.6898298573,0.2643982844
2988,MED12,0,0.617965368,0.6898298573,0.2643986019
2989,MED12,0,0.262987013,0.3990767875,-0.116466751
2990,MED12,0,0.232683983,0.3990767875,-0.1164662123
2995,MED12,0,0.543290043,0.5008495205,0.0144018116
2996,MED12,0,0.437229437,0.5008495205,0.0144020712
2999,MED12,1,0.858225108,0.5946320864,0.1969606086
3000,MED12,1,0.935064935,0.5946320864,0.1969608546
3009,MED12,0,0.261904762,0.3654495893,0.0798347642
3010,MED12,0,0.282467532,0.3654495893,0.0798350741
3013,MED12,0,0.523809524,0.4911764926,-0.0198753921
3014,MED12,0,0.525974026,0.4911764926,-0.0198751595
3017,MED12,0,0.008658009,0.1234453445,0.0118414128
3018,MED12,0,0.022727273,0.1234453445,0.0118419407
3019,MED12,0,0.034632035,0.2133058664,0.2819359189
3020,MED12,0,0.112554113,0.2133058664,0.2819360991
3023,MED12,0,0.091991342,0.1347665591,0.1579691061
3024,MED12,0,0.170995671,0.1347665591,0.1579696829
3035,MED12,1,0.95021645,0.7225822473,0.42667256
3036,MED12,1,0.904761905,0.7225822473,0.4266726563
3045,MED12,1,0.963203463,0.6144570698,0.5002548856
3046,MED12,1,0.914502165,0.6144570698,0.5002549598
3051,MED12,0,0.432900433,0.594134066,-0.0011583173
3052,MED12,0,0.424242424,0.594134066,-0.0011579411
3054,MED12,0,0.037878788,0.1436896976,0.0442697609
3055,MED12,0,0.021645022,0.1436896976,0.0442703247
3060,MED12,0,0.028138528,0.4325852233,0.0610828001
3061,MED12,0,0.003246753,0.4325852233,0.0610831
3069,MED12,0,0.064935065,0.3813862287,0.1811601855
3070,MED12,0,0.007575758,0.3813862287,0.1811606903
3081,MED12,1,0.966450216,0.6622845783,0.4523999281
3082,MED12,1,0.994588745,0.6622845783,0.4524001342
3092,MED12,0,0.354978355,0.5102209331,0.0578045213
3093,MED12,0,0.295454545,0.5102209331,0.057804796
3095,MED12,0,0.284632035,0.3997216834,0.0599095623
3096,MED12,0,0.274891775,0.3997216834,0.0599100038
3100,MED12,0,0.798701299,0.5391090704,0.1048870984
3101,MED12,0,0.783549784,0.5391090704,0.1048872559
3106,MED12,0,0.19047619,0.2771257395,0.1990949987
3107,MED12,0,0.126623377,0.2771257395,0.1990953541
3112,MED12,0,0.350649351,0.4686939404,0.0023058832
3113,MED12,0,0.317099567,0.4686939404,0.0023062793
3114,MED12,0,0.022727273,0.0839731126,-0.2329329052
3115,MED12,0,0.027056277,0.0839731126,-0.2329325338
3118,MED12,0,0.133116883,0.3498404663,0.1504776953
3119,MED12,0,0.149350649,0.3498404663,0.1504779893
3124,MED12,0,0.191558442,0.1869110189,0.0725414775
3125,MED12,0,0.117965368,0.1869110189,0.0725418576
3133,MED12,1,0.862554113,0.5694452121,0.3218115327
3134,MED12,1,0.863636364,0.5694452121,0.3218117243
3136,MED12,0,0.125541126,0.5930097276,0.1836710372
3137,MED12,0,0.107142857,0.5930097276,0.1836712971
3142,MED12,0,0.481601732,0.3553828437,0.0104532587
3143,MED12,0,0.427489177,0.3553828437,0.0104538773
3148,MED12,0,0.74025974,0.5014496065,0.0771846009
3149,MED12,0,0.732683983,0.5014496065,0.0771852904
3150,MED12,0,0.183982684,0.3423126105,0.1312552291
3151,MED12,0,0.164502165,0.3423126105,0.1312556631
3155,MED12,0,0.283549784,0.5631562384,0.0862204607
3156,MED12,0,0.323593074,0.5631562384,0.086220818
3158,MED12,0,0.094155844,0.3387894635,-0.0493460352
3159,MED12,0,0.062770563,0.3387894635,-0.0493454456
3161,MED12,0,0.574675325,0.5114265036,-0.006903793
3162,MED12,0,0.714285714,0.5114265036,-0.0069033698
3173,MED12,0,0.636363636,0.5884748117,0.4085595367
3174,MED12,0,0.633116883,0.5884748117,0.4085596928
3185,MED12,1,0.867965368,0.6478039251,0.3241205091
3186,MED12,0,0.78030303,0.6478039251,0.3241210254
3188,MED12,0,0.066017316,0.5428116445,0.152055766
3189,MED12,0,0.042207792,0.5428116445,0.1520562455
3193,MED12,0,0.232683983,0.4233709139,0.1471285579
3194,MED12,0,0.241341991,0.4233709139,0.1471289357
3200,MED12,0,0.558441558,0.6446235742,0.2067821872
3201,MED12,0,0.522727273,0.6446235742,0.2067824094
3202,MED12,1,0.875541126,0.708517876,0.2767502002
3203,MED12,1,0.888528139,0.708517876,0.2767503765
3204,MED12,0,0.007575758,0.3653265658,0.2498738553
3205,MED12,0,0.032467532,0.3653265658,0.2498741081
3217,MED12,1,0.979437229,0.6657477682,0.3165935429
3218,MED12,1,0.975108225,0.6657477682,0.3165936349
3220,MED12,1,0.838744589,0.6050822799,0.4454082611
3221,MED12,0,0.761904762,0.6050822799,0.4454084514
3222,MED12,0,0.181818182,0.2038291519,0.2021403082
3223,MED12,0,0.16017316,0.2038291519,0.2021406353
3225,MED12,0,0.75,0.5886156681,0.181037949
3226,MED12,0,0.743506494,0.5886156681,0.1810384457
3229,MED12,0,0.033549784,0.100211064,0.2094403061
3230,MED12,0,0.082251082,0.100211064,0.2094405894
3234,MED12,1,0.80952381,0.7102798326,0.1125119517
3235,MED12,0,0.764069264,0.7102798326,0.1125122953
3236,MED12,0,0.402597403,0.6037518262,0.2150270131
3237,MED12,0,0.385281385,0.6037518262,0.2150273884
3238,MED12,0,0.6504329,0.5088949094,0.1227984507
3239,MED12,0,0.753246753,0.5088949094,0.1227988876
3266,MED12,1,0.944805195,0.5932281411,0.3484515695
3267,MED12,1,0.923160173,0.5932281411,0.3484517393
3270,MED12,0,0.458874459,0.4108266282,0.0910995913
3271,MED12,0,0.627705628,0.4108266282,0.0910999086
3274,MED12,0,0.017316017,0.4337971834,0.0621198458
3275,MED12,0,0.061688312,0.4337971834,0.0621201724
3277,MED12,0,0.288961039,0.3739903465,-0.0089356231
3278,MED12,0,0.253246753,0.3739903465,-0.0089351567
3280,MED12,0,0.079004329,0.140982113,0.1050283008
3281,MED12,0,0.109307359,0.140982113,0.1050289185
3282,MED12,0,0.103896104,0.2688295943,0.1547736324
3283,MED12,0,0.048701299,0.2688295943,0.1547739683
3294,MED12,0,0.104978355,0.2832558611,0.0224840677
3295,MED12,0,0.106060606,0.2832558611,0.0224845317
3299,MED12,1,0.903679654,0.705640618,0.4024976479
3300,MED12,1,0.87987013,0.705640618,0.4024977373
3301,MED12,0,0.001082251,0.1215265215,-0.0308217403
3302,MED12,0,0.029220779,0.1215265215,-0.0308211374
3306,MED12,1,0.866883117,0.6904161645,0.2588549336
3307,MED12,1,0.835497835,0.6904161645,0.2588551969
3311,MED12,0,0.172077922,0.393036158,0.3494544827
3312,MED12,0,0.207792208,0.393036158,0.3494548527
3313,MED12,0,0.791125541,0.5368889509,0.1315361965
3314,MED12,1,0.810606061,0.5368889509,0.1315365601
3315,MED12,0,0.536796537,0.5915686323,0.292503975
3316,MED12,0,0.465367965,0.5915686323,0.2925041499
3329,MED12,0,0.568181818,0.4666572468,0.1574151891
3330,MED12,0,0.555194805,0.4666572468,0.1574155753
3332,MED12,1,0.971861472,0.6885968591,0.2590206606
3333,MED12,1,0.96969697,0.6885968591,0.2590208156
3335,MED12,0,0.728354978,0.3927212203,0.1372978093
3336,MED12,0,0.482683983,0.3927212203,0.1372983766
3342,MED12,1,0.856060606,0.5941723468,0.4487765129
3343,MED12,0,0.772727273,0.5941723468,0.4487766089
3368,MED12,1,0.997835498,0.6901873381,0.3442001448
3369,MED12,1,0.956709957,0.6901873381,0.3442004176
3376,MED12,0,0.286796537,0.508498777,-0.0164634555
3377,MED12,0,0.275974026,0.508498777,-0.0164630643
3389,MED12,0,0.241341991,0.5047977231,0.1108789519
3390,MED12,0,0.211038961,0.5047977231,0.1108794172
3394,MED12,0,0.016233766,0.162558365,-0.1074905693
3395,MED12,0,0.006493506,0.162558365,-0.1074899026
3397,MED12,0,0.401515152,0.5768543802,0.2663775148
3398,MED12,0,0.372294372,0.5768543802,0.2663777807
3402,MED12,0,0.493506494,0.5391612002,0.2271401282
3403,MED12,0,0.441558442,0.5391612002,0.2271406462
3409,MED12,0,0.153679654,0.2946165604,0.0772869199
3410,MED12,0,0.178571429,0.2946165604,0.0772873104
3412,MED12,0,0.371212121,0.5426024826,0.0188337737
3413,MED12,0,0.408008658,0.5426024826,0.018834274
3416,MED12,0,0.362554113,0.4660894959,0.0448747742
3417,MED12,0,0.312770563,0.4660894959,0.0448752902
3424,MED12,1,0.901515152,0.4859352147,0.4564305058
3425,MED12,1,0.864718615,0.4859352147,0.4564306918
3427,MED12,0,0.4004329,0.434253858,0.1469995881
3428,MED12,0,0.344155844,0.434253858,0.1470000875
3430,MED12,1,0.8495671,0.4473323506,-0.0205904394
3431,MED12,0,0.770562771,0.4473323506,-0.020589863
3433,MED12,0,0.390692641,0.3377510963,0.0972776262
3434,MED12,0,0.406926407,0.3377510963,0.097278125
3435,MED12,0,0.100649351,0.494133832,-0.1196541517
3436,MED12,0,0.08982684,0.494133832,-0.1196537659
3438,MED12,0,0.137445887,0.2509622955,0.1144137146
3439,MED12,0,0.148268398,0.2509622955,0.114414307
3442,MED12,0,0.182900433,0.3469740001,0.1996779676
3443,MED12,0,0.128787879,0.3469740001,0.1996785843
3445,MED12,0,0.553030303,0.4702958832,-0.0691414269
3446,MED12,0,0.588744589,0.4702958832,-0.069140868
3448,MED12,1,0.917748918,0.6049965105,0.4770425421
3449,MED12,1,0.884199134,0.6049965105,0.4770427187
3452,MED12,0,0.707792208,0.6543505339,0.0390399724
3453,MED12,1,0.816017316,0.6543505339,0.0390403281
3458,MED12,0,0.741341991,0.6474710809,-0.0014043239
3459,MED12,0,0.773809524,0.6474710809,-0.0014039533
3466,MED12,0,0.018398268,0.1602948102,-0.1361551052
3467,MED12,0,0.036796537,0.1602948102,-0.1361542324
3470,MED12,0,0.427489177,0.5161881195,0.2278749374
3471,MED12,0,0.45021645,0.5161881195,0.2278754485
3473,MED12,0,0.693722944,0.5624456254,-0.1116056765
3474,MED12,0,0.74025974,0.5624456254,-0.1116048505
3484,MED12,0,0.787878788,0.6408923704,0.2667372979
3485,MED12,1,0.861471861,0.6408923704,0.2667374801
3486,MED12,0,0.727272727,0.5608507851,0.3796171412
3487,MED12,0,0.597402597,0.5608507851,0.3796175456
3488,MED12,0,0.310606061,0.4197782468,-0.0338351916
3489,MED12,0,0.30952381,0.4197782468,-0.0338345911
3493,MED12,0,0.569264069,0.5138378574,0.3607547338
3494,MED12,0,0.735930736,0.5138378574,0.3607551387
3499,MED12,0,0.713203463,0.5245761646,-0.1333252418
3500,MED12,0,0.785714286,0.5245761646,-0.1333247458
3501,MED12,1,0.916666667,0.6392455858,0.2651327126
3502,MED12,1,0.917748918,0.6392455858,0.2651330245
3505,MED12,1,0.835497835,0.462660633,0.2849892187
3506,MED12,1,0.840909091,0.462660633,0.2849895792
3511,MED12,0,0.484848485,0.5332193222,0.028708012
3512,MED12,0,0.528138528,0.5332193222,0.0287088192
3523,MED12,0,0.695887446,0.518425866,0.2008940738
3524,MED12,0,0.680735931,0.518425866,0.2008944376
3527,MED12,0,0.413419913,0.4421936478,-0.1003532151
3528,MED12,0,0.566017316,0.4421936478,-0.1003526245
3561,MED12,0,0.38961039,0.5180900435,0.1179907585
3562,MED12,0,0.481601732,0.5180900435,0.1179912471
3574,MED12,0,0.720779221,0.50326732,0.3123753529
3575,MED12,0,0.752164502,0.50326732,0.3123758743
3579,MED12,0,0.510822511,0.5459162621,-0.1414827782
3580,MED12,0,0.443722944,0.5459162621,-0.1414821237
3581,MED12,0,0.646103896,0.6172890724,0.3605622297
3582,MED12,0,0.58982684,0.6172890724,0.3605624377
3587,MED12,0,0.425324675,0.4348631467,-0.0751058923
3588,MED12,0,0.354978355,0.4348631467,-0.0751050584
3596,MED12,0,0.564935065,0.5799922365,0.0627473206
3597,MED12,0,0.462121212,0.5799922365,0.0627478418
3599,MED12,0,0.178571429,0.3336770191,-0.1317007379
3600,MED12,0,0.161255411,0.3336770191,-0.1317001747
3605,MED12,0,0.403679654,0.449200895,0.2004509276
3606,MED12,0,0.38961039,0.449200895,0.2004513835
3609,MED12,1,0.911255411,0.6703322307,0.4017641474
3610,MED12,1,0.933982684,0.6703322307,0.401764423
3611,MED12,0,0.269480519,0.4849852423,0.2063223301
3612,MED12,0,0.292207792,0.4849852423,0.2063226597
3621,MED12,0,0.645021645,0.4622704511,0.1541704272
3622,MED12,0,0.602813853,0.4622704511,0.1541711067
3625,MED12,0,0.598484848,0.4833024088,-0.0924368762
3626,MED12,0,0.563852814,0.4833024088,-0.092436394
3627,MED12,0,0.395021645,0.6018377446,0.0623697358
3628,MED12,0,0.386363636,0.6018377446,0.062370032
3633,MED12,0,0.529220779,0.5561191287,0.2739628937
3634,MED12,1,0.826839827,0.5561191287,0.273963387
3644,MED12,0,0.748917749,0.6711352671,0.0810129643
3645,MED12,0,0.694805195,0.6711352671,0.0810136447
3646,MED12,0,0.775974026,0.7476824748,-0.0093735399
3647,MED12,0,0.695887446,0.7476824748,-0.009372988
3654,MED12,0,0.244588745,0.2578833989,0.0070063024
3655,MED12,0,0.3495671,0.2578833989,0.00700695
3659,MED12,0,0.33982684,0.4335930478,-0.1171516992
3660,MED12,0,0.311688312,0.4335930478,-0.1171509843
3666,MED12,0,0.491341991,0.579522609,0.0879727926
3667,MED12,0,0.444805195,0.579522609,0.0879731822
3675,MED12,0,0.143939394,0.4382372875,0.1819452115
3676,MED12,0,0.12012987,0.4382372875,0.18194583
3681,MED12,0,0.293290043,0.3704277298,0.0639908155
3682,MED12,0,0.538961039,0.3704277298,0.0639913427
3683,MED12,0,0.202380952,0.329370144,-0.0691730571
3684,MED12,0,0.283549784,0.329370144,-0.0691721825
3687,MED12,1,0.818181818,0.5960524162,0.1212521132
3688,MED12,0,0.751082251,0.5960524162,0.1212526972
3693,MED12,0,0.412337662,0.5432881425,0.0605454616
3694,MED12,0,0.432900433,0.5432881425,0.0605462534
3697,MED12,0,0.343073593,0.2520283522,0.0579643908
3698,MED12,0,0.33008658,0.2520283522,0.0579651549
3701,MED12,0,0.319264069,0.4795266401,-0.0469282917
3702,MED12,0,0.277056277,0.4795266401,-0.0469277531
3704,MED12,0,0.722943723,0.6491103431,0.0719180964
3705,MED12,0,0.66991342,0.6491103431,0.0719187869
3712,MED12,1,0.813852814,0.5676881525,0.1248025042
3713,MED12,0,0.683982684,0.5676881525,0.1248030016
3719,MED12,0,0.772727273,0.7095372679,0.1398013265
3720,MED12,0,0.769480519,0.7095372679,0.1398018573
3722,MED12,0,0.665584416,0.4830642524,0.1531202687
3723,MED12,0,0.422077922,0.4830642524,0.1531206689
3727,MED12,0,0.482683983,0.4669157229,-0.0324596992
3728,MED12,0,0.541125541,0.4669157229,-0.0324587686
3739,MED12,0,0.353896104,0.3060985035,0.1658110059
3740,MED12,0,0.281385281,0.3060985035,0.1658115617
3742,MED12,0,0.692640693,0.5607702626,-0.0169478528
3743,MED12,0,0.746753247,0.5607702626,-0.0169472373
3747,MED12,0,0.385281385,0.3616058209,0.306445668
3748,MED12,0,0.365800866,0.3616058209,0.306446126
3764,MED12,0,0.012987013,0.1694291581,0.0961538295
3765,MED12,0,0.077922078,0.1694291581,0.0961544002
3766,MED12,0,0.138528139,0.5317720261,0.2173330991
3767,MED12,0,0.085497835,0.5317720261,0.2173336129
3777,MED12,0,0.715367965,0.6665135107,0.3611803157
3778,MED12,0,0.755411255,0.6665135107,0.3611805467
3780,MED12,1,0.914502165,0.6112223472,0.1059310739
3781,MED12,0,0.79978355,0.6112223472,0.1059316868
3783,MED12,0,0.382034632,0.3694396633,0.1272563972
3784,MED12,0,0.399350649,0.3694396633,0.1272570869
3786,MED12,0,0.45995671,0.5602588984,0.2220340499
3787,MED12,0,0.637445887,0.5602588984,0.2220347792
3788,MED12,0,0.266233766,0.2197018147,0.2628624888
3789,MED12,0,0.218614719,0.2197018147,0.2628630405
3795,MED12,0,0.70021645,0.5719498847,0.1260296076
3796,MED12,0,0.654761905,0.5719498847,0.1260302027
3801,MED12,1,0.988095238,0.6678229745,0.2895936234
3802,MED12,1,0.984848485,0.6678229745,0.2895940068
3805,MED12,0,0.363636364,0.5458286738,0.045472279
3806,MED12,0,0.301948052,0.5458286738,0.0454728981
3810,MED12,1,0.884199134,0.563491522,0.4875512045
3811,MED12,1,0.866883117,0.563491522,0.4875514298
3818,MED12,0,0.747835498,0.4687923689,0.1388006185
3819,MED12,1,0.843073593,0.4687923689,0.1388011606
3820,MED12,0,0.532467532,0.5425233225,0.2009972399
3821,MED12,0,0.506493506,0.5425233225,0.2009977833
3822,MED12,0,0.027056277,0.1024245927,-0.0022807932
3823,MED12,0,0.024891775,0.1024245927,-0.0022799011
3827,MED12,0,0.449134199,0.4859944803,0.2391066807
3828,MED12,0,0.366883117,0.4859944803,0.2391070282
3840,MED12,0,0.388528139,0.5158353909,0.2871550136
3841,MED12,0,0.364718615,0.5158353909,0.2871554216
3853,MED12,0,0.718614719,0.7292605539,0.3987770849
3854,MED12,0,0.75,0.7292605539,0.3987774073
3857,MED12,1,0.941558442,0.6443652692,0.3674218027
3858,MED12,1,1,0.6443652692,0.3674221341
3863,MED12,0,0.739177489,0.6445314852,0.1889187922
3864,MED12,0,0.689393939,0.6445314852,0.1889193382
3874,MED12,0,0.751082251,0.6142670166,0.2380237436
3875,MED12,0,0.665584416,0.6142670166,0.238024356
3882,MED12,0,0.193722944,0.6052973843,0.0953019232
3883,MED12,0,0.198051948,0.6052973843,0.0953024847
3884,MED12,0,0.323593074,0.2663231697,0.0198752286
3885,MED12,0,0.230519481,0.2663231697,0.019876034
3886,MED12,0,0.17965368,0.2768409636,-0.0738482883
3887,MED12,0,0.142857143,0.2768409636,-0.0738474904
3890,MED12,1,0.859307359,0.6246431487,0.4430581752
3891,MED12,1,0.896103896,0.6246431487,0.4430585834
3892,MED12,0,0.541125541,0.580425339,0.0299478582
3893,MED12,0,0.498917749,0.580425339,0.0299485033
3895,MED12,1,0.826839827,0.6330431308,0.331101104
3896,MED12,1,0.838744589,0.6330431308,0.3311013065
3899,MED12,0,0.111471861,0.1000281792,0.0045800051
3900,MED12,0,0.067099567,0.1000281792,0.0045809187
3904,MED12,0,0.128787879,0.1571683287,-0.1932342641
3905,MED12,0,0.071428571,0.1571683287,-0.193233188
3911,MED12,0,0.077922078,0.3991310793,-0.0266669939
3912,MED12,0,0.076839827,0.3991310793,-0.026666139
3914,MED12,0,0.159090909,0.3365116744,-0.0140094615
3915,MED12,0,0.175324675,0.3365116744,-0.0140086541
3922,MED12,1,0.845238095,0.6043239985,0.0842122134
3923,MED12,0,0.781385281,0.6043239985,0.084212648
3928,MED12,0,0.073593074,0.3392203452,0.103229076
3929,MED12,0,0.066017316,0.3392203452,0.1032296443
3933,MED12,0,0.53030303,0.4727677856,0.1582877529
3934,MED12,0,0.491341991,0.4727677856,0.1582883941
3935,MED12,0,0.778138528,0.6886091545,0.1563178984
3936,MED12,0,0.760822511,0.6886091545,0.1563183843
3947,MED12,1,0.869047619,0.6379670411,0.452629434
3948,MED12,1,0.857142857,0.6379670411,0.4526297686
3949,MED12,1,0.88961039,0.6474967335,0.2613445492
3950,MED12,1,0.905844156,0.6474967335,0.2613450841
3953,MED12,0,0.246753247,0.539448309,0.1248431117
3954,MED12,0,0.188311688,0.539448309,0.1248438003
3959,MED12,0,0.590909091,0.5703755672,-0.0211984612
3960,MED12,0,0.663419913,0.5703755672,-0.0211978095
3962,MED12,0,0.369047619,0.3273210935,0.1857061637
3963,MED12,0,0.325757576,0.3273210935,0.1857065747
3965,MED12,0,0.567099567,0.6485651178,0.2600412859
3966,MED12,0,0.554112554,0.6485651178,0.2600418887
3970,MED12,0,0.643939394,0.5009271635,-0.029349976
3971,MED12,0,0.614718615,0.5009271635,-0.0293491809
3972,MED12,0,0.113636364,0.5074641928,0.2488423799
3973,MED12,0,0.137445887,0.5074641928,0.2488429735
3975,MED12,0,0.512987013,0.5401891448,0.1905507043
3976,MED12,0,0.284632035,0.5401891448,0.1905511937
3978,MED12,0,0.537878788,0.4821480668,0.202518264
3979,MED12,0,0.503246753,0.4821480668,0.2025189362
3980,MED12,0,0.25,0.4727310916,0.003017384
3981,MED12,0,0.208874459,0.4727310916,0.0030180125
3988,MED12,0,0.423160173,0.5216013758,-0.0082087097
3989,MED12,0,0.402597403,0.5216013758,-0.0082080886
3997,MED12,1,0.95995671,0.630401011,0.4713771391
3998,MED12,1,0.913419913,0.630401011,0.4713774442
3999,MED12,0,0.372294372,0.5159672382,0.2289980978
4000,MED12,0,0.409090909,0.5159672382,0.2289985869
4002,MED12,0,0.326839827,0.3792188743,0.2073454045
